cbsacode,TotalPopulation,BINGE,CSMOKING,DEPRESSION,DIABETES,LPA,OBESITY,adult_smoking,adult_obesity,excessive_drinking,diabetes_prevalence,some_college,unemployment,children_single_parent,mental_health_providers,median_household_income,driving_alone_to_work,sti,FFR20,gdp,coverage_50,coverage_60,coverage_70,coverage_80,coverage_90,noise50n,noise60n,noise70n,noise80n,noise90n,CANCER,VISION,MOBILITY,SELFCARE,DISABILITY,Park_Area_Acres
29740.0,223337,36180.594,29927.158000000003,48687.46600000001,27693.788000000004,53154.206000000006,76157.917,0.154,0.347,0.1663001296,0.132,34147.0,8073.0,14664.0,712.0,46547.0,69719.0,731.5,137.0,9640797.0,113087.67671813365,33281.75208695397,9649.312534925524,824.4803189636782,94.00000013635146,18051.74504496582,4882.692424356792,914.11985305374,68.67886459295056,5.742885557454886,14516.905,16750.275,34170.561,10943.513,76604.591,1646.415713
29780.0,31122,4138.935,4045.8599999999997,6240.785000000001,5185.449,8874.521,10843.253999999999,0.301,0.666,0.3305029007,0.272,4040.0,1036.0,2138.0,292.0,81422.0,8173.0,1061.7,-9980.0,899497.0,36433.40854092456,13911.318430440268,5534.794471520965,0.9999999701976772,0.0,773.3185433879855,212.18269183575023,25.496597517279994,0.0032368985947169,0.0,2348.8869999999997,2815.717,5932.377,1807.306,11571.567,190.045988
29820.0,2322985,411168.345,360062.675,455305.06,260174.32,634174.905,761939.08,0.165,0.301,0.1777297626,0.107,373924.0,165513.0,150760.0,5204.0,62496.0,796064.0,619.6,2065.0,164029159.0,328404.8875924277,98883.22895671928,29534.931979042383,4222.999999314756,47.99999989534261,340324.27564187534,70102.27180981814,19596.925052870785,5293.971418087917,8.428312740515118,155639.995,144025.07,350770.735,90596.415,789814.9,51449.41515
29860.0,82736,11540.242,13692.337000000003,16552.903,12877.342,25996.230000000003,35673.481999999996,0.42300000000000004,0.868,0.282353955,0.269,11811.0,2351.0,7738.0,72.0,91921.0,29967.0,1666.6,61.0,4183672.0,81893.07977751618,19996.476176860444,5707.47445203801,330.00000006239856,52.000000059604645,6257.600887327324,1506.8511583111722,391.6790746923978,16.419896414315435,2.883627890548398,6901.323,6298.400000000001,15918.604999999998,4413.54,31492.942,131.3433178
29900.0,34162,4885.166,7003.21,7788.936,5773.378,10692.706000000002,13938.096,0.267,0.41,0.1542646512,0.148,4133.0,1373.0,3713.0,67.0,33531.0,9942.0,982.1,24.0,1410964.0,19051.00956201929,6464.600768355862,1124.0277873621385,23.0,7.0,1789.3576396946014,429.61582209438313,63.177929336093776,2.692067692227134,0.8979249694133242,2493.826,3142.9039999999995,7276.506,2391.34,14211.392,82.44919641
29940.0,119964,23992.8,17394.78,28551.432,10916.724,23992.8,41747.472,0.151,0.29,0.1994344164,0.093,26623.0,3888.0,3972.0,377.0,65149.0,51093.0,647.0,109.0,6203251.0,51848.26336790818,11778.303429293326,3076.040936055053,330.0077299214898,30.0,12806.87492809404,2022.4479851175292,348.3764229188582,33.9173553800934,8.116421658982745,7797.66,4918.523999999999,13076.076,3478.9559999999997,35029.488,22195.00086
29980.0,45415,6857.665,9991.3,14441.97,6948.495,14214.895,18801.81,0.26,0.392,0.1472978384,0.119,4930.0,1489.0,2207.0,43.0,47353.0,13828.0,414.6,30.0,1357119.0,15569.540197031623,3670.0105331930968,127.4318397471798,0.0,0.0,1043.2350082757848,177.45835049314726,3.1571591926319327,0.0,0.0,4132.765,3224.465,9400.905,2361.58,18302.245,895.9071589
30020.0,128523,17317.743,22767.927,34296.658,16262.547,39960.072,55103.505,0.42300000000000004,0.827,0.2760911789,0.23299999999999998,21621.0,3431.0,8653.0,422.0,100273.0,42243.0,1486.0,-9910.0,6378740.0,113898.14101468687,23626.62871907252,6702.589934043674,752.9999999552965,139.0,13790.67511592517,2841.3248500552686,426.34866927567685,42.56185300599224,5.555032610695223,8121.782000000001,8816.241999999998,21936.915,5737.167,53840.556000000004,700.4503065
30060.0,36313,6282.149,8460.929,9150.876,4938.568,11402.282,16086.659,0.246,0.376,0.1759029462,0.101,4203.0,1388.0,1587.0,53.0,46191.0,12463.0,464.7,25.0,1846194.0,31706.837646048894,9234.211715116331,2893.4722760362292,67.72669158852656,8.000000021886084,1597.919684547473,440.7371732233753,114.42143102490468,6.814337722546196,0.310871744211964,3377.1090000000004,2360.3450000000003,6972.096,1888.276,14561.513,91.42749036
30140.0,144011,25057.914,21889.672,34994.673,16561.265,35138.684,52996.048,0.214,0.35,0.1921218431,0.095,17886.0,5703.0,7919.0,439.0,63605.0,53316.0,348.4,81.0,7462278.0,63034.878777442675,16277.806254813662,4663.167635704698,647.2246213446335,29.00000005587937,35288.67438867748,4438.2017361169965,852.8368211388151,130.53219459969029,10.421006028159438,13537.034,7344.561,20593.573,5040.385,46371.542,33238.7452
30150.0,223072,36700.352,27099.124,55166.45,21370.233999999997,41241.474,63005.25600000001,0.6880000000000001,1.177,0.8050071928,0.302,32180.0,6278.0,7444.0,976.0,264369.0,82068.0,973.9,143.0,14859895.0,131219.02128557753,33075.22669073961,7845.987503579054,119.89545333385468,36.0,7804.358116820226,2151.181907423772,468.76487678262833,8.378497254011025,3.194038646294535,23413.184,9489.707999999999,26522.574,6988.820000000001,60343.937999999995,11029.82735
30180.0,25681,5803.906000000001,4057.598,4828.028,2850.591,6574.336000000001,9501.97,0.165,0.35,0.2221342903,0.086,3819.0,514.0,829.0,40.0,72261.0,10666.0,317.8,19.0,1984471.0,44415.42024018215,11676.561035713084,3249.950879028986,304.0000001164153,92.0000000055879,1335.8058166574012,305.24365261656567,69.31696253256156,11.923891326907004,2.3221191129054715,2414.014,1078.602,2978.9959999999996,796.1110000000001,7113.637,228.1041386
30260.0,42744,8206.848,7480.2,10472.28,4573.608,10429.536,14404.728,0.202,0.361,0.2072824039,0.091,5701.0,1305.0,878.0,67.0,62306.0,12908.0,153.6,27.0,2291448.0,18664.850915446095,7112.039958804723,2635.373514178344,181.0796633815628,12.0,2934.5659786843685,687.3414330806744,163.80363495495862,65.4738855772159,60.48080687930255,3633.24,2265.432,6112.392000000001,1581.5280000000002,14276.496,94827.43984
30280.0,35878,5489.334000000001,8646.598,11373.326,5309.944,11732.106000000002,14566.468,0.237,0.372,0.162131931,0.119,3848.0,1396.0,1895.0,18.0,58073.0,12701.0,369.5,21.0,1464344.0,24814.36145586279,6168.502018077881,1270.707133542804,83.60309249069543,13.99999998509884,1779.946864423076,318.25319928358965,54.18703424651901,5.5953643206184935,1.1787022295988197,3013.752,2403.826,6709.186,1686.266,14458.834,172.2579751
30300.0,65512,10790.996000000003,8876.688,15839.068,7691.436,14787.604000000001,22839.168,0.363,0.642,0.3666008934,0.187,9327.0,1551.0,2708.0,211.0,111216.0,22680.0,568.5,41.0,3673111.0,33383.46506732865,8803.553567692488,540.999999972409,29.0,5.0,4828.64340514878,475.8878795963091,27.488760903009567,1.0105873000559011,0.153582539583212,6692.284,3496.656,9750.852,2538.496,22253.584000000003,71832.17154
30340.0,113023,18309.726,18083.68,32663.646999999997,12545.553,26560.405,40801.30300000001,0.198,0.321,0.2096212024,0.086,17717.0,2984.0,4521.0,543.0,57723.0,40518.0,390.7,89.0,6214350.0,35623.537070399565,12020.328965658238,1280.2021281178263,30.26525409519673,7.99999998509884,8278.846145320958,1770.0632298454648,91.31355421280728,5.190424806839802,3.226901448430986,10059.047,5651.150000000001,16501.358,4068.828,37410.613000000005,529.5946207
30380.0,45988,7725.984,9565.504,11405.024,5978.4400000000005,13428.496,17613.404,0.255,0.372,0.1907040809,0.096,4252.0,1767.0,1707.0,47.0,54517.0,17524.0,260.1,24.0,2150707.0,41343.02413259095,11987.886674578678,2984.097136228745,347.0000000495565,35.99999994036625,3965.487629320215,858.0312889296482,287.0295854004027,14.40522716142616,2.806383729486178,4644.788,2759.28,8185.864,2115.448,17153.523999999998,105049.4026
30420.0,25692,4545.6759999999995,4183.1320000000005,4217.104,3461.5679999999998,8432.872,10512.404,0.306,0.752,0.4171220845,0.194,3437.0,484.0,1529.0,31.0,123741.0,9946.0,428.1,-9982.0,2088815.0,143912.35398839103,26970.78604341778,8219.689361952558,1410.6216255732909,137.00000006752086,8008.484777737988,1078.3354268474743,249.7860845851482,29.860274504201172,5.441457128898218,1927.9479999999999,1731.164,4153.8240000000005,1158.328,8141.888,443.7124001
30460.0,517916,78438.10800000001,80948.482,133347.321,61960.73,120384.111,182075.39,1.283,2.19,1.0044410544,0.655,101660.0,15628.0,27989.0,1670.0,378603.0,201853.0,2650.9,439.0,35853701.0,201484.1546081357,69148.82610882324,15465.16510210696,1613.9185123640655,140.8114473223686,77356.43316994184,26007.95681321275,4948.276576763544,415.2378229530454,49.991460022238535,40370.481,26549.184,74252.06300000001,18326.14,172301.65300000002,6545.74786
30500.0,209450,35613.447,25681.671000000002,44829.247,24073.393,44768.872,73314.447,0.323,0.727,0.4012515961,0.189,35933.0,5305.0,9490.0,335.0,216862.0,83773.0,769.0,154.0,14697150.0,28722.37278013846,9262.78862688501,1369.3294352076073,0.0,0.0,4920.931688021035,1385.7643013568452,189.38579962499796,0.0,0.0,17208.560999999998,8898.42,24228.878,6229.535,54025.280000000006,5552.237493
30580.0,21358,3737.65,3459.9959999999996,3993.946,2990.12,7283.078,9547.026000000002,0.171,0.398,0.140523796,0.152,2594.0,430.0,1323.0,20.0,54330.0,7468.0,728.0,14.0,1525335.0,35235.80444719928,9271.835997959855,1451.89622412913,192.9999999701976,46.0,3559.3181614117025,582.2021521441972,94.09529721085474,7.722814257925755,1.1140370106791084,1217.4060000000002,1580.4920000000002,3417.28,982.4679999999998,8030.608000000001,185.0578059
30620.0,101115,17290.665,21739.725,26896.59,15369.48,32255.685,47119.59,0.228,0.393,0.1728394201,0.117,15288.0,4122.0,7699.0,248.0,52558.0,39718.0,638.0,94.0,11496300.0,58118.65441437635,14958.764059112867,4513.521640591371,423.9818095129449,30.00000009778884,12602.310652708264,2242.556623188038,537.5115409193888,96.89902653268328,4.095088353942412,8999.235,6269.13,18807.390000000003,4550.175,38625.93000000001,886.8499838
30660.0,27591,5159.517,4800.834,6097.611000000001,3338.511,7008.114,10594.944,0.192,0.359,0.2282869788,0.094,4340.0,817.0,989.0,26.0,65255.0,9888.0,681.4,13.0,1366595.0,49205.285365152384,16189.65500735504,4267.452960932646,484.9111695528974,70.0,3155.246287834103,726.0939961986359,151.16283250852388,24.594869039107486,5.386911032854572,2428.0080000000003,1407.1409999999998,4055.876999999999,1076.049,8470.437,1562.019923
30700.0,342448,67692.25200000001,43945.795999999995,63105.192,32479.484,72811.28,111087.18,0.307,0.6950000000000001,0.4705269901,0.17099999999999999,67097.0,7862.0,15098.0,1298.0,138275.0,142689.0,715.1,288.0,25893577.0,232209.92592631406,55096.14820512573,13572.024425472653,2064.341664749647,223.99999996856798,74211.27165874752,11060.35075178138,2278.61465073877,294.7300966621643,21.713721528219097,25571.148,14258.972,36211.028,9860.224,86787.18,7997.452731
30780.0,757615,130640.941,122348.08300000001,197596.404,101202.257,203683.40099999998,285156.94899999996,1.23,2.128,0.9664713278,0.611,135222.0,22861.0,52324.0,2353.0,352105.0,285824.0,2518.3,592.0,47454367.0,304361.35087599687,74984.76577228756,22067.036992422265,4863.7999615491835,213.0000000021073,83194.7907944398,19041.26624061261,5294.902165663461,1254.9166927728618,66.03305033087571,61444.547,41791.598,122007.39899999999,30096.75,259145.96300000005,20981.54628
30820.0,37931,6979.303999999999,6979.303999999999,9710.336,4096.548000000001,10013.784,12782.747000000005,0.231,0.34,0.2034655542,0.093,4093.0,1542.0,1334.0,45.0,54652.0,13445.0,256.3,22.0,1683927.0,37321.1299600962,11714.174217234671,4312.092905364111,311.0087014752207,25.0,2727.6430126697637,553.8246820033515,167.86850991298635,8.009044106896605,0.0583272097695286,3413.79,2010.343,5499.995,1403.447,13427.574,235367.261
30860.0,155362,19796.503,16102.966,41510.731,12592.567,30028.262000000002,50678.39,0.26,0.642,0.2581044623,0.183,25891.0,2163.0,5203.0,251.0,130787.0,49606.0,368.0,96.0,8189744.0,65958.19061921793,17344.068747533263,2342.057757683188,194.4353835689831,13.0,13812.824799765234,3555.4546289358864,393.13948130851196,11.921032025457894,0.761621021531957,10061.208,7252.974999999999,16223.177,4922.545,45238.549,1365.134977
30900.0,37540,5818.7,7508.0,9122.22,5368.22,12238.04,15091.08,0.226,0.384,0.1643009347,0.119,4266.0,1191.0,2222.0,96.0,50419.0,14699.0,448.4,28.0,1751256.0,30041.393680794292,8689.488624422645,938.5047912187872,69.99999999115248,6.999999985098841,3776.935529386007,745.2371494963937,96.97536896864942,11.71544920289572,3.957950081755113,3378.6,2402.56,6644.58,1801.92,13476.86,245.46333
30980.0,291219,49859.629,51101.664,69635.397,42250.283,82870.136,115318.496,0.8140000000000001,1.5030000000000001,0.7742023708,0.485,39795.0,9936.0,20359.0,291.0,221777.0,102975.0,1072.3,248.0,20153724.0,251453.76572297874,64045.20809337526,15588.107966807245,1800.9999998517728,230.99999998779103,25471.876663522602,6436.065567017746,898.0105851240438,94.53830111104277,19.809585435151444,23205.607,19181.25,49537.192,13813.865,103350.057,33403.61211
31020.0,111956,17465.136,16457.532,33474.844,13098.852,25078.144,43998.708,0.198,0.369,0.1605280092,0.096,15383.0,4523.0,5660.0,532.0,64357.0,36424.0,501.8,68.0,6773557.0,57571.98470677158,16005.73466981612,4361.5472709817905,633.0851269832419,38.99999992549419,12863.899321889236,3211.4825790545237,631.8403739797814,89.75755369084051,10.457982404759914,11083.644000000002,5933.668,16457.532,4590.196,37281.348,10115.97574
31060.0,19187,3242.603,1496.586,3530.408,1477.399,2417.562,4336.262000000001,0.092,0.244,0.1965858082,0.064,3999.0,371.0,473.0,47.0,111724.0,7764.0,165.2,16.0,2973481.0,3614.953738711814,1180.5755150132536,0.0,0.0,0.0,424.0415818173944,219.13288165736665,0.0,0.0,0.0,1726.83,537.236,1496.586,364.55299999999994,3722.278,297.1726119
31080.0,12872322,2249772.7520000003,1377338.454,2574999.5719999997,1545481.398,2897877.966,3356792.444,0.213,0.523,0.3574982094,0.213,2583295.0,766374.0,674874.0,50930.0,174410.0,4635583.0,1143.6,11812.0,1235919800.0,317993.1564989971,116867.56079562486,47836.8510646239,12525.610699969591,81.64143735585093,675815.1612081352,234406.8363317918,96404.41092455198,25647.8745721781,131.62571115178665,810153.528,769723.308,1599854.284,473392.316,3623960.0220000003,893320.7682
31140.0,1361946,206147.45200000002,229318.75,340189.053,176617.477,343816.65,509723.266,2.636,4.223,2.1055422001,1.245,238697.0,45055.0,83513.0,3378.0,825002.0,524237.0,3879.1,1045.0,94159762.0,509568.83635343733,163868.10558211003,33388.658307581754,4924.04890653084,274.99999992940866,247936.16072251604,64212.75108702171,12613.291687940813,1884.0738143356348,76.94538566365607,116637.839,70292.361,204060.684,50014.566,457355.6,23793.51305
31180.0,358232,67802.145,52503.975999999995,83337.103,42980.185,95391.22200000001,124962.56,1.12,2.38,1.0677497829,0.893,60137.0,10330.0,23389.0,561.0,301271.0,132786.0,2461.2,-29696.0,21180817.0,183433.17768220123,55042.39426505422,16152.882121261373,789.000000125743,124.99999990190557,40876.40561162454,15608.228982354727,2863.062839795793,54.24929447639518,6.086669624047989,22445.095999999998,22628.051,49286.717,14386.117999999999,115282.90299999999,3683.165663
31220.0,29409,4823.076,4852.485,6940.524,3646.716,6793.479,11440.101,0.205,0.367,0.2101747127,0.096,3645.0,1232.0,1333.0,96.0,52571.0,9949.0,240.2,19.0,1255042.0,21497.450272822807,4438.307576994834,635.916599310113,32.0,6.0,1026.7549867834462,151.4207663992684,17.324162667645567,0.5563564977839099,0.0896404585275515,3205.5810000000006,1499.859,4205.487,1146.951,8734.473,180.1080325
31260.0,87101,13587.756,16462.089,21165.543,14023.261,27611.016999999996,35537.208,0.198,0.393,0.1799266584,0.133,12684.0,2712.0,7532.0,125.0,49943.0,29242.0,269.8,68.0,4118661.0,44348.52532249618,13368.51007354628,3747.915649729859,157.00000002188602,27.00000008009374,6689.7938557503885,1948.6049085452664,610.4380740288084,21.26185156461322,7.700811746956254,6880.979,6706.777000000001,16810.493000000002,4790.555,34317.794,1700.981095
31300.0,116663,15516.179000000002,28232.446,26015.849,20299.361999999997,39548.757,48415.145,0.287,0.441,0.1434634307,0.169,15152.0,4420.0,13459.0,275.0,39139.0,41170.0,943.2,76.0,4660564.0,73598.3956924917,25453.81829096196,4576.456597116424,341.9999999725261,29.999999991152443,5262.649530726084,1931.640026475618,347.10655819081563,35.54068132054137,2.010182679030863,8166.41,11782.963000000002,24849.219,8516.399000000001,48765.134,684.8362336
31340.0,184326,31274.61,29364.52,45891.80500000001,25605.716,45213.266,69711.14199999999,0.785,1.406,0.7299684607,0.414,25443.0,4676.0,7406.0,84.0,245490.0,71109.0,1465.1,89.0,3745884.0,162564.476552865,46797.78113039962,8874.416769347972,955.9263541335915,172.00000006455238,11097.13373213248,3294.3321055368406,656.1862716371759,73.54145701191665,10.675950928858278,19024.18,9763.25,28972.047,7152.267,62478.42600000001,9955.943947
31380.0,26861,4969.285,4324.621,6339.196000000001,3169.5980000000004,6849.555,9723.682,0.195,0.357,0.2142223855,0.1,4953.0,911.0,701.0,60.0,52155.0,10143.0,953.4,25.0,1413238.0,37647.540229777136,9934.376208824724,1222.7464019794393,200.8601375659927,30.0000000465661,3127.4416181479373,645.9324692054875,54.93868154478584,10.7964520012797,1.8313136490910584,2202.602,1584.7990000000002,4082.872,1155.023,8810.408,304.9505463
31420.0,233916,30807.503,40702.255,49837.682,35613.658,73653.027,105944.393,1.131,1.775,0.8612150517,0.636,33885.0,6793.0,22463.0,329.0,269506.0,77727.0,2371.7,-9791.0,12914806.0,140588.60551019074,40600.649285300664,9736.872292952976,1685.5091555567265,139.99999994659444,18791.6546282619,5176.537475072331,1507.461267910137,167.13165697245333,4.542365549474974,17662.662,17511.368,41996.262,12879.288,84211.86,2201.680948
31500.0,32946,4974.846,6226.793999999999,8203.554,4217.088000000001,9587.286000000002,12519.48,0.225,0.35,0.1913685457,0.104,3866.0,1107.0,1259.0,37.0,55588.0,11794.0,343.6,20.0,2018824.0,12944.101613713352,3748.951648686264,83.99999985611062,6.0,1.0,948.983883123414,265.971750586759,4.985910817369975,0.0932604285251785,0.0163885286758222,2998.086,1812.03,5139.576,1317.84,11069.856000000002,1464.969015
31540.0,687077,159214.50100000002,83758.134,164030.309,59832.637,126940.70199999999,222049.863,0.64,1.353,1.0345039794,0.295,151674.0,18931.0,27168.0,2595.0,300346.0,268396.0,1269.2,513.0,61328793.0,270730.4937399426,74295.49603400771,19274.587162120228,2562.093179760789,61.999999990686774,93428.9316209741,24307.878024531357,5811.338208761736,468.3310246975964,6.245963834615476,52247.92600000001,24847.522,68903.10399999999,17466.742,184778.975,24676.3294
31580.0,44812,5959.996,9948.264,12457.736,7214.732000000001,14160.592,18417.732,0.256,0.361,0.1430273914,0.119,6456.0,1334.0,3413.0,48.0,47631.0,16725.0,447.6,29.0,2316872.0,48163.65332799609,16247.66380214119,4022.488775145852,224.00000010414445,47.000000078231096,4888.58843931932,1322.445406969547,225.8222602399987,19.82920275595446,6.531320967711726,4077.892,3271.276,9679.392000000002,2464.66,18731.415999999997,369.6409322
31680.0,33203,5246.0740000000005,7105.442,8765.592,5179.668,11156.208,12849.561000000002,0.227,0.368,0.158394402,0.111,4514.0,815.0,1808.0,72.0,49582.0,10951.0,450.1,17.0,1515835.0,51338.769198845286,12792.965164861484,3501.2380704841794,485.1033864586883,54.99999990477225,4121.49486964584,646.4401313524129,159.5387214318407,30.879477551086666,12.28584259785244,2988.27,2191.398,6640.6,1660.15,13746.042,57.59118743
31700.0,426594,73374.168,43939.182,98116.62,38393.46,78066.702,128404.794,0.154,0.322,0.204107693,0.08,77921.0,16792.0,16877.0,1482.0,79222.0,180489.0,315.3,284.0,34499830.0,78078.57784224574,21047.246924620427,3659.1117574781742,93.02722084904416,6.0,46738.1809037023,11605.5973172845,2320.594583187042,33.47758904358404,1.162590498225194,35833.896,15783.978,44792.37,11091.444,110061.252,5620.123098
31740.0,133072,26407.967000000004,19821.874,28041.618,11555.224999999999,32956.835999999996,42519.182,0.498,1.029,0.5518837288,0.303,29175.0,3008.0,6489.0,310.0,181911.0,52472.0,2872.2,87.0,8490282.0,81803.65676389549,21431.58764370018,4499.5969134276675,371.83341505424994,79.21908975951374,8302.889256289345,1958.3476955414287,269.3091981124851,17.836919532194525,10.59936281712334,7670.536,6205.800000000001,14527.369999999999,4118.0689999999995,40400.061,2363.3924
31820.0,81172,16721.432,13474.552,17857.84,9334.78,18182.528,35390.992000000006,0.184,0.325,0.2694554125,0.079,11565.0,2508.0,3184.0,86.0,62734.0,33240.0,338.1,40.0,4993525.0,34619.97254677936,8477.380993566781,2381.2210213583785,35.000000057276345,6.00000000931323,4990.445442934214,886.296986428186,123.83694204577937,3.982174217022406,0.1911132402679972,8279.544,3733.912,11769.94,2922.192,25569.18,3765.494063
31860.0,104072,22237.716,16587.881,28871.373,9850.901000000002,24913.641,39313.013999999996,0.348,0.628,0.4909424051,0.165,19139.0,3178.0,4664.0,357.0,143020.0,43097.0,1101.3,88.0,6896213.0,53303.79776424981,14564.383236626367,2075.1868018086843,246.06903138756732,87.96997977793217,6596.480865839225,1651.6517439198988,349.1838910372867,39.18904512773181,17.058110502842602,7767.214,5172.155000000001,12109.788999999999,3644.018,33738.801999999996,1924.690434
31900.0,125319,21178.910999999996,22808.057999999997,33209.535,18171.255,34713.363,49876.96199999999,0.253,0.398,0.1791825512,0.113,15895.0,4681.0,7263.0,515.0,52295.0,42979.0,534.9,90.0,5512280.0,63794.027919706605,15501.36741711519,4268.644999488409,443.0294741581457,97.00000006442136,9525.91717712646,2140.346498538652,571.6716776773015,44.23840982751999,14.537300879209685,11779.986,7268.502,21554.868,5263.398,43235.055,532.1303131
31930.0,58901,9188.556,11485.695,16079.973,8835.15,17140.191000000003,25975.341,0.235,0.386,0.1949456264,0.108,7877.0,2311.0,2350.0,119.0,53450.0,22098.0,267.1,52.0,4428276.0,25947.0121929203,7227.090628017088,1434.306766353478,44.0,5.0,3038.8015957432754,905.6279280906452,80.76558414285928,2.181624829352846,0.132661663842862,5949.001,3475.159,10543.279,2532.743,21557.766,337.5800073
31940.0,65254,11719.002,12944.650000000001,15562.806,8734.948,18132.07,26224.658000000003,0.425,0.741,0.4614207581,0.181,7805.0,2209.0,2237.0,84.0,109267.0,23573.0,564.9,39.0,3142264.0,75583.93676185756,20057.63865720603,2020.3116929243918,203.9999999448548,36.99999996251431,3472.1574835264387,781.9485879817144,95.44809139382761,21.954663633271014,2.383212182016588,6865.302,3859.6200000000003,11891.498,3011.318,23637.764,141582.4604
31980.0,66022,9507.168,13006.334,17825.94,9243.08,21523.172,27531.174000000003,0.232,0.397,0.1645435333,0.119,8043.0,1996.0,3882.0,176.0,49788.0,21504.0,565.6,50.0,2939207.0,36004.13719259236,10640.527326801292,1777.7187367299357,214.6355457280406,3.999999996274711,5307.642077722556,1055.352758594404,75.38588204456639,13.72838794267613,0.3001475401071428,5809.936000000001,3961.32,11289.762000000002,2970.99,24494.162000000004,178.0678384
32000.0,44753,6936.715,9890.413,11814.792,6220.667000000001,13202.135,14992.255,0.232,0.337,0.1805780955,0.105,6366.0,1432.0,2393.0,85.0,47579.0,15935.0,369.4,32.0,2419395.0,28703.83618038525,9612.81639385698,2030.0238087459363,66.99999994464086,17.999999979678247,1828.8288705965165,639.6610564625117,126.94101772185611,5.413057574218816,1.43964031177445,4162.029,3311.722,8726.835000000001,2506.168,18527.742,50.84125684
32020.0,64642,11635.56,13962.672000000002,17647.266,9502.374,18229.044,29024.258,0.278,0.383,0.1805632783,0.117,7982.0,2160.0,4162.0,130.0,52226.0,21620.0,430.2,47.0,3254981.0,60648.82847676476,12668.064854190055,3137.6679957447104,458.99999987881176,160.99999989254863,18383.821242728267,2343.57956972983,523.164752853856,114.59218762135612,31.455209754173584,5753.138000000001,4072.446,11312.35,2908.89,23077.194000000003,232.3409971
32060.0,66695,11938.405,12005.1,14672.9,8203.485,17073.920000000002,25610.88,0.194,0.362,0.2207462313,0.096,11917.0,2739.0,4076.0,194.0,59174.0,24299.0,444.5,53.0,3486378.0,39280.12379232979,12179.932401760052,2622.0721042337336,344.84260138077667,26.9999999199063,4516.507915334286,1219.6722384573804,242.76999452702736,28.784092039320637,0.8072821793954359,6202.635,3401.445,9737.47,2667.8,20208.585,276.7997982
32100.0,66661,12598.929,9599.184,18331.775,6866.0830000000005,14732.081000000002,20464.927,0.198,0.357,0.233113211,0.091,11435.0,2637.0,2592.0,287.0,52793.0,23710.0,361.3,48.0,3410845.0,41297.232888248865,9859.674264194378,857.0000003095461,97.0000001080334,30.000000044703484,4201.326571975988,740.6515095609501,114.74334918915508,4.317195617166755,0.6073491097298878,5999.49,2933.0840000000003,8265.964,2199.813,19531.673000000003,278467.3265
32140.0,25262,5330.282000000001,3814.562,6264.976,2778.82,5683.95,11393.162,0.191,0.349,0.2269442704,0.091,4604.0,645.0,1378.0,50.0,63255.0,10001.0,302.3,23.0,1933761.0,38028.325025955724,10192.605394967428,1106.9999999105933,184.0000000596046,36.0,1654.0577640482215,286.4169234212832,32.9322151622445,5.35785145433672,0.3148561093633465,2223.056,1111.528,3107.226000000001,858.908,7250.194,195.8690255
32180.0,23007,4187.273999999999,3957.204,5360.631,2806.854,5958.812999999999,8627.625,0.223,0.41,0.1737381304,0.11,3028.0,479.0,892.0,34.0,52850.0,8593.0,399.8,15.0,1197716.0,43259.30549779816,13263.650799833336,3240.319324239562,450.9999999796276,46.00000001490112,1347.313501089016,363.7771935835912,70.91057546597736,14.528768110824425,1.3903628019912706,1955.595,1265.385,3658.113,943.287,8052.45,131.8607726
32260.0,39879,8215.074,6500.277000000001,7337.736,4944.996,11126.240999999998,16031.358,0.176,0.417,0.2101509192,0.102,4955.0,1236.0,2050.0,69.0,64341.0,14385.0,447.1,22.0,2190319.0,59736.35380722766,14758.577458266347,2909.3070504678512,403.9609696734443,101.9999999701977,7496.368989915375,1085.135857134421,226.19549158733304,48.54751870248057,7.516146987865535,3230.1989999999996,2153.466,5383.665,1595.16,11245.878,299.3060711
32280.0,33063,4926.387000000001,6116.655,10282.593,4265.127,9555.207,12563.94,0.242,0.398,0.1420437039,0.122,3803.0,902.0,1713.0,16.0,46979.0,11586.0,678.1,21.0,1442310.0,17687.31948028091,3445.327682784016,137.00000003752942,22.00000001164154,4.0,885.6212241558896,160.88776654646117,6.386461515251834,2.3551334711592475,0.1217410553739836,2876.481,2082.969,5323.143000000001,1355.583,12762.318,145.4947313
32340.0,20670,4009.98,3803.2799999999993,5229.51,2253.03,5477.55,8019.959999999999,0.223,0.373,0.1822680862,0.099,2968.0,490.0,849.0,25.0,55821.0,8709.0,638.2,13.0,922954.0,12399.599118658378,3292.8374655039406,84.87040022015572,0.0,0.0,384.3665901977063,83.65850185296827,3.003000274857422,0.0,0.0,1612.26,1178.19,3224.52,847.4699999999999,7441.2,93.32343509
32380.0,49728,9714.608,7818.924,9304.95,6335.908000000001,13926.644,19085.429,0.36,0.703,0.4669962153,0.178,7069.0,1424.0,2149.0,126.0,112133.0,20751.0,620.2,-9959.0,3737063.0,73127.97845710862,20451.987438562333,7887.311105552648,236.9999999345746,69.0,5841.508441241478,1229.8665612068316,272.5216156556587,36.530440676969015,19.029851744353905,4923.072,2414.715,7032.099999999999,1882.345,14505.938,1198.44734
